Model,Perplexity,Zlib Size,Sample Text
Medium,57.13726043701172,709,<|endoftext|>One of the most interesting ways I ca...
Medium,73.02066040039062,161,"<|endoftext|>He had no memory, and his eyes looked..."
Medium,45.79167938232422,720,<|endoftext|>New information on the life and time ...
Medium,43.657875061035156,699,<|endoftext|>To say nothing whatsoever about this ...
Medium,30.74945831298828,271,"<|endoftext|>""They have tried to paint that this a..."
Medium,56.824092864990234,696,"<|endoftext|>It has no real, obvious way in (altho..."
Medium,44.33462142944336,706,"<|endoftext|>So, in case it wasn't too obvious whe..."
Medium,43.50691604614258,659,<|endoftext|>When it happens and the media ignores...
Medium,47.469940185546875,683,"<|endoftext|>From Team Fortress Wiki

""

 — Pyro i..."
Medium,42.770469665527344,649,<|endoftext|>The following was a question posted t...
Medium,117.95731353759766,76,<|endoftext|>At last I feel something close but wh...
Medium,52.25421905517578,375,<|endoftext|>What do I want to say if all players ...
Medium,50.61985397338867,736,<|endoftext|>Huge changes were enacted yesterday f...
Medium,41.964881896972656,702,"<|endoftext|>So in March 2012, we all came across ..."
Medium,34.61043930053711,689,"<|endoftext|>What is a microprocessor?

Think big ..."
Medium,45.434635162353516,640,"<|endoftext|>What we say

Why do all men love a wo..."
Medium,45.71495056152344,633,"<|endoftext|>Mixed

For some reason a lot of men a..."
Medium,37.29096603393555,655,"<|endoftext|>A year after being rescued, police ha..."
Medium,44.43153762817383,730,"<|endoftext|>In December, in its 2014 year-end fin..."
Medium,43.842342376708984,669,"<|endoftext|>On Thursday, January 24, 2008 and Thu..."
Medium,59.088069915771484,687,<|endoftext|>The best solution to a variety of med...
Medium,38.82264709472656,674,"<|endoftext|>How did we get here?"" asked the profe..."
Medium,48.75969314575195,678,<|endoftext|>So while everyone is talking over our...
Medium,60.6769905090332,452,<|endoftext|>How about one more song for the fans ...
Medium,64.69706726074219,72,"<|endoftext|>Photo credit to lucca


Photo Credit ..."
Medium,31.170671463012695,746,<|endoftext|>The United Kingdom's Department for E...
Medium,61.01360321044922,659,<|endoftext|>There were few words more important (...
Medium,46.09379196166992,669,"<|endoftext|>So, it seems I won't see myself in th..."
Medium,49.82297897338867,629,<|endoftext|>How about the one where your wife thr...
Medium,52.30772399902344,655,"<|endoftext|>After spending $10, 000 of our money ..."
Medium,37.621803283691406,752,<|endoftext|>This study tested whether alcohol and...
Medium,48.36580276489258,605,"<|endoftext|>Saying he will'reform"" his organizati..."
Medium,39.49040603637695,740,"<|endoftext|>A BERLIN-JAMAIS, West Germany tourist..."
Medium,32.220054626464844,777,<|endoftext|>This paper presents theoretical and e...
Medium,49.95107650756836,640,<|endoftext|>I'd like one thing for him: tell me h...
Medium,39.442718505859375,713,<|endoftext|>A federal official has revealed she w...
Medium,40.28327560424805,624,<|endoftext|>I haven't yet finished reading John G...
Medium,56.95981216430664,680,<|endoftext|>But I wonder about that... The answer...
Medium,30.55701446533203,813,<|endoftext|>The Department has accepted an invest...
Medium,42.779014587402344,736,<|endoftext|>For over 60 years of continuous innov...
Medium,32.16241455078125,691,<|endoftext|>SARATOGA — When Bill Loehling moved n...
Medium,52.79458999633789,640,<|endoftext|>You can change some data to change a ...
Medium,44.98889923095703,718,<|endoftext|>The US Army issued an apology for let...
Medium,37.13255310058594,694,"<|endoftext|>From Wowpedia

Jakahth's Shadowflight..."
Medium,41.60365676879883,649,<|endoftext|>How a few guys helped save a town's s...
Medium,34.07498550415039,718,<|endoftext|>It seemed as unlikely an idea back in...
Medium,68.77450561523438,225,<|endoftext|>With an updated UI it provides seamle...
Medium,44.793785095214844,798,"<|endoftext|>In their bid to restore democracy, de..."
Medium,40.69603729248047,441,"<|endoftext|>Sylvia A. K., Sari E.., Deacon K., Ru..."
Medium,44.382328033447266,589,<|endoftext|>Singer Mura Masahiko joined forces wi...
Medium,39.67853927612305,712,<|endoftext|>Here was a news conference last night...
Medium,49.03562927246094,653,"<|endoftext|>With the end times approaching, you'v..."
Medium,57.835506439208984,723,<|endoftext|>You may call us a little slow but it ...
Medium,36.94565963745117,751,<|endoftext|>This study analyzed how high levels o...
Medium,48.46309280395508,715,"<|endoftext|>We don't want everyone on our teams, ..."
Medium,41.214759826660156,730,"<|endoftext|>One day in early 2014, while reading ..."
Medium,37.65486526489258,557,"<|endoftext|>In the 1970s, several German cities i..."
Medium,47.468875885009766,653,<|endoftext|>In a small city off Cape Wrath there ...
Medium,58.44240951538086,685,<|endoftext|>If a student or coach takes a class t...
Medium,55.64177322387695,661,<|endoftext|>I've written up some information that...
Medium,46.54488754272461,689,"<|endoftext|>There are different modes involved, w..."
Medium,43.02485275268555,592,"<|endoftext|>""No Man, but, Sir is this that? We sh..."
Medium,48.28142166137695,423,<|endoftext|>You know when kids say I'd hate to gr...
Medium,46.31633758544922,717,<|endoftext|>After three tumultuous seasons that h...
Medium,37.43595504760742,688,<|endoftext|>A Russian air cargo firm says Boeing ...
Medium,39.857547760009766,658,<|endoftext|>Hearts midfielder Darren McGoldrick s...
Medium,41.82619857788086,691,<|endoftext|>With our first full week at No More F...
Medium,51.069393157958984,714,<|endoftext|>I started off learning Clojure back t...
Medium,28.006986618041992,671,"<|endoftext|>Image via AP

When a reporter approac..."
Medium,79.54005432128906,222,<|endoftext|>With no new signoffs (and perhaps an ...
Medium,44.19466018676758,646,<|endoftext|>When you see the price of a home fall...
Medium,42.95219421386719,707,<|endoftext|>In 2013 I started to learn Japanese w...
Medium,51.83147430419922,688,<|endoftext|>By: Adam Bancroft-Wojcik. As seen HER...
Medium,55.254459381103516,617,<|endoftext|>I'm looking at the following example ...
Medium,51.42950439453125,742,<|endoftext|>It turns out there is hope. This was ...
Medium,33.641300201416016,173,<|endoftext|>This week with the New Horizons probe...
Medium,36.65180206298828,660,<|endoftext|>AnimeNews Online has learned that pro...
Medium,28.900033950805664,647,"<|endoftext|>Heather ""Wu"" Han-doh


Join Date: Dec..."
Medium,36.28964614868164,286,<|endoftext|>At times as a leader among conservati...
Medium,52.42708206176758,676,"<|endoftext|>""I did. Now I've become one!"" He grab..."
Medium,38.84011459350586,662,<|endoftext|>Here at the Tuscaloosa Weekly's websi...
Medium,47.339073181152344,689,<|endoftext|>Sara Frucci's family is not exactly k...
Medium,36.468814849853516,735,<|endoftext|>What would be the easiest way for you...
Medium,50.569576263427734,692,<|endoftext|>We started testing an update in Augus...
Medium,35.32590866088867,679,"<|endoftext|>How to Change your Email Settings.

H..."
Medium,43.6067008972168,718,<|endoftext|>On his radio show today he criticized...
Medium,44.75326156616211,773,<|endoftext|>Image copyright Bury Council Image ca...
Medium,40.03172302246094,702,<|endoftext|>Mozillians may never be able to take ...
Medium,59.168853759765625,233,<|endoftext|>We should see the fruits and nuts the...
Medium,33.772735595703125,757,"<|endoftext|>Photo

In a letter to members Wednesd..."
Medium,50.85797119140625,695,<|endoftext|>There's no better example of the type...
Medium,63.71125411987305,165,<|endoftext|>So now I'm just like you – someone el...
Medium,46.665225982666016,700,<|endoftext|>Hugh Freeze will appear this month on...
Medium,38.98827362060547,746,<|endoftext|>As she prepared her case on whether t...
Medium,33.12649917602539,714,<|endoftext|>Image copyright AP Image caption Ms M...
Medium,41.403099060058594,642,<|endoftext|>This has changed a great deal for fan...
Medium,31.20577621459961,724,<|endoftext|>One night you go out into the forest ...
Medium,40.278804779052734,690,"<|endoftext|>About

My name is Daniel and this Kic..."
Medium,34.9251823425293,727,<|endoftext|>Image caption The move leaves Labour ...
Medium,34.67674255371094,684,<|endoftext|>There would also be some interesting ...
Medium,41.9047737121582,504,<|endoftext|>We need someone more mature! - August...
Medium,38.479122161865234,579,<|endoftext|>This isn't too hard. I have the comma...
Medium,44.76432800292969,291,"<|endoftext|>About ""Piss and Pride""


This is one ..."
Medium,31.054058074951172,735,<|endoftext|>The United States will send U.N. peac...
Medium,48.188812255859375,677,"<|endoftext|>You won't say this, so be prepared at..."
Medium,43.1263313293457,627,<|endoftext|>By Scott Aylward @TheScottAylward - S...
Medium,53.88389587402344,669,<|endoftext|>How is It Meant To Be Faded The Color...
Medium,48.10196304321289,653,<|endoftext|>At 6′ tall at mid torso length it cou...
Medium,47.22044372558594,743,<|endoftext|>But they also have their troubles wit...
Medium,40.821998596191406,628,<|endoftext|>I had gotten a couple years pregnant ...
Medium,47.933509826660156,709,<|endoftext|>Budgeting Tips for Parents | Budget a...
Medium,36.3582878112793,638,"<|endoftext|>By Brian Sandino (https://twitter:

h..."
Medium,44.33068084716797,676,<|endoftext|>Here at a little company called Blue ...
Medium,46.059486389160156,641,<|endoftext|>What if your son gets in to school at...
Medium,45.86058807373047,701,<|endoftext|>He was an international celebrity whe...
Medium,58.52766036987305,281,"<|endoftext|>In today's column, we look at where e..."
Medium,41.732635498046875,738,<|endoftext|>The federal Liberal government wants ...
Medium,44.1804084777832,269,<|endoftext|>We do NOT receive or provide access (...
Medium,51.94342041015625,325,<|endoftext|>This paper looks more to date and pro...
Medium,45.4812126159668,625,"<|endoftext|>How about that money machine?
A video..."
Medium,43.993194580078125,691,<|endoftext|>The following blog was compiled for a...
Medium,39.76678466796875,688,<|endoftext|>He was an assistant team president. T...
Medium,37.99037170410156,612,<|endoftext|>What You Want To Know Today #27! – Au...
Medium,48.06330871582031,669,<|endoftext|>If You Are Trying To Go Straight Down...
Medium,35.421600341796875,571,<|endoftext|>The best way to prepare yourself with...
Medium,53.48290252685547,721,"<|endoftext|>The most widely utilized, and effecti..."
Medium,33.448238372802734,708,<|endoftext|>On April 30 this year China's Ministr...
Medium,68.41376495361328,209,<|endoftext|>It is the moment a huge man grabbed h...
Medium,44.2783317565918,706,<|endoftext|>The best parts about playing Hearthst...
Medium,29.412376403808594,712,"<|endoftext|>At 6'5"", 225 pounds on Tuesday evenin..."
Medium,39.542545318603516,492,<|endoftext|>On Monday December 20 2005 10:59 Semo...
Medium,43.41453552246094,630,<|endoftext|>What do our guests call the first mom...
Medium,55.24455261230469,721,<|endoftext|>With their last two victories already...
Medium,39.95383071899414,622,"<|endoftext|>From Dota 2 Wiki

The EZ Dandy is a s..."
Medium,51.68202590942383,642,<|endoftext|>This is actually great to learn that ...
Medium,46.09865951538086,703,<|endoftext|>One Piece 1076: The Mysterious Monste...
Medium,36.58623504638672,664,<|endoftext|>In their 2015 game against Pittsburgh...
Medium,44.37812042236328,508,<|endoftext|>I have a problem finding files on my ...
Medium,49.09364700317383,694,<|endoftext|>One would expect that he could not fa...
Medium,55.74508285522461,602,<|endoftext|>Hebrew: This Hebrew word is used for ...
Medium,31.316614151000977,683,<|endoftext|>An Indian farmer reportedly became so...
Medium,55.66399002075195,632,<|endoftext|>It would do some more damage but he w...
Medium,41.469486236572266,700,<|endoftext|>You're already using your account at ...
Medium,42.85030746459961,279,<|endoftext|>We're really glad to be launching int...
Medium,35.87295913696289,686,"<|endoftext|>In its official history since 2004, t..."
Medium,40.29808044433594,730,<|endoftext|>If it is any hope to build trust and ...
Medium,43.241737365722656,735,<|endoftext|>Boulder/Denver Air National Weather S...
Medium,42.61915588378906,690,"<|endoftext|>In this post, I'd like to share a set..."
Medium,40.707584381103516,742,<|endoftext|>We can think of the most recent presi...
Medium,51.288333892822266,370,<|endoftext|>After I wrote an overview and the mai...
Medium,50.41954803466797,695,<|endoftext|>What the fuck happens on the moon? We...
Medium,35.20283126831055,754,<|endoftext|>The United Kingdom has warned a numbe...
Medium,37.30340576171875,745,"<|endoftext|>Boulder-based food, beverage, and con..."
Medium,46.400360107421875,762,<|endoftext|>To see that they might also be intere...
Medium,50.45111083984375,695,<|endoftext|>When was I born (a full one century a...
Medium,30.173551559448242,693,"<|endoftext|>From Team Fortress Wiki

"" — Mann, ab..."
Medium,51.3226318359375,669,"<|endoftext|>We now come to the main event.
In his..."
Medium,26.2230167388916,88,<|endoftext|>Photo: Getty Image Image 4 of 15 Gett...
Medium,35.93400573730469,74,"<|endoftext|>""That's a big problem,"" he added abou..."
Medium,56.951805114746094,438,<|endoftext|>New Year! 2016 is just on the horizon...
Medium,47.837677001953125,626,"<|endoftext|>But wait, you have to pay for these c..."
Medium,35.364017486572266,680,"<|endoftext|>The Washington Capitals won one, elim..."
